0.970156247480116,0.881886382714195
0.855117554233993,0.083588945896081
0.852482914678831,0.083588945896081
0.835421118211514,0.083588945896081
0.846223594165119,0.083588945896081
0.851202226090319,0.083588945896081
0.855537520647317,0.083588945896081
0.849332287676867,0.083588945896081
0.839825231379081,0.083588945896081
0.847347505882431,0.083588945896081
0.762733744423361,0.083588945896081
0.716958743732296,0.083588945896081
0.717303951107771,0.083588945896081
0.789040409572799,0.083588945896081
0.770146835716381,0.083588945896081
